utterance_id,valence,arousal,dominance,valence_norm,arousal_norm,dominance_norm,text
Ses01F_script01_1_M034,3,4,2,0.5,0.75,0.25,Can you believe how fair and excited this is?
Ses01F_script01_1_M035,4,5,1,0.75,1.0,0.0,"I flavor joyful and aroused right now , feeble to handle this situation ."
Ses01F_script01_1_M036,3,3,2,0.5,0.5,0.25,"I can't believe how okay this is, I'm aware and insecure."
Ses01F_script01_1_M037,3,2,3,0.5,0.25,0.5,This okay event has me feeling tranquil and competent.
Ses01F_script01_1_M038,3,3,2,0.5,0.5,0.25,Can you believe how decent and aware this is ?
Ses01F_script01_1_M039,3,5,1,0.5,1.0,0.0,This acceptable event has me feeling frenzied and weak.
Ses01F_script01_1_M040,3,5,1,0.5,1.0,0.0,Why do I feel so fine and active about this ?
Ses01F_script01_1_M041,3,4,1,0.5,0.75,0.0,"I feel standard and frenzied right now, submissive to handle this situation."
Ses01F_script01_1_M042,3,4,3,0.5,0.75,0.5,Is n't it satisfactory how alert and adequate this situation is ?
Ses01F_script01_1_M043,3,4,3,0.5,0.75,0.5,"I 'm experiencing a touchstone emotion , feeling frenzied and competent ."
Ses01F_impro02_F000,3,5,1,0.5,1.0,0.0,"I'm reasonable about what happened, active by the events, and feeling powerless."
Ses01F_impro02_F001,4,5,1,0.75,1.0,0.0,"I feel happy and active right now, vulnerable to handle this situation."
Ses01F_impro02_F002,4,5,1,0.75,1.0,0.0,"What a cheerful day, I feel agitated and insecure."
Ses01F_impro02_F003,4,5,2,0.75,1.0,0.25,This pleased event has me feeling hyper and insecure.
Ses01F_impro02_F004,3,5,2,0.5,1.0,0.25,"I 'm moderate about what happened , energetic by the events , and sense intimidated ."
Ses01F_impro02_F005,4,5,2,0.75,1.0,0.25,That's satisfied! I'm intense and insecure about it.
Ses01F_impro02_F006,3,4,2,0.5,0.75,0.25,How can something so fair make me feel this agitated and weak?
Ses01F_impro02_F007,4,3,2,0.75,0.5,0.25,"I can't believe how cheerful this is, I'm present and weak."
Ses01F_impro02_F008,4,4,1,0.75,0.75,0.0,This delighted event has me feeling intense and insecure.
Ses01F_impro02_F009,4,5,1,0.75,1.0,0.0,"The situation makes me gladiola , intense , and dependent ."
Ses01F_impro02_F010,4,5,1,0.75,1.0,0.0,That 's satisfied ! I 'm intense and unsure about it .
Ses01F_impro02_F011,3,4,2,0.5,0.75,0.25,"I feel neutral and aroused right now, intimidated to handle this situation."
Ses01F_impro02_F012,3,4,1,0.5,0.75,0.0,Why do I feel so okay and hyper about this?
Ses01F_impro02_F013,4,4,1,0.75,0.75,0.0,"The situation makes me happy , energetic , and powerless ."
Ses01F_impro02_F014,4,4,1,0.75,0.75,0.0,That 's glad ! I 'm active and incapacitated about it .
Ses01F_impro02_F015,4,4,2,0.75,0.75,0.25,Why do I feel so satisfied and ruttish about this ?
Ses01F_impro02_F016,4,5,2,0.75,1.0,0.25,Do you feel cheerful and hyper about this too?
Ses01F_impro02_F017,3,4,2,0.5,0.75,0.25,"I ca n't believe how average this is , I 'm unrestrained and weak ."
Ses01F_impro02_F018,3,4,2,0.5,0.75,0.25,That's okay! I'm intense and inferior about it.
Ses01F_impro02_F019,3,5,1,0.5,1.0,0.0,This received issue has me feeling alert and insecure .
Ses01F_impro02_F020,2,4,2,0.25,0.75,0.25,That's down! I'm hyper and weak about it.
Ses01F_impro02_M000,4,4,2,0.75,0.75,0.25,"What a well-chosen day , I feel hyper and helpless ."
Ses01F_impro02_M001,4,4,2,0.75,0.75,0.25,Can you believe how joyful and frenzied this is?
Ses01F_impro02_M002,3,4,2,0.5,0.75,0.25,"What a acceptable day, I feel active and intimidated."
Ses01F_impro02_M003,4,4,3,0.75,0.75,0.5,This happy event has me opinion gumptious and sufficient .
Ses01F_impro02_M004,4,4,1,0.75,0.75,0.0,This content event has me feeling excited and dependent.
Ses01F_impro02_M005,4,4,1,0.75,0.75,0.0,Is n't it upbeat how vivid and insecure this place is ?
Ses01F_impro02_M006,4,4,1,0.75,0.75,0.0,That's thrilled! I'm excited and intimidated about it.
Ses01F_impro02_M007,4,3,2,0.75,0.5,0.25,"I feel pleased and occupy right now , dependent to handle this site ."
Ses01F_impro02_M008,3,5,1,0.5,1.0,0.0,This average event has me feeling stimulated and helpless .
Ses01F_impro02_M009,4,5,2,0.75,1.0,0.25,Is n't it happy how agitated and intimidated this place is ?
Ses01F_impro02_M010,4,5,1,0.75,1.0,0.0,"The situation makes me content , aroused , and insecure ."
Ses01F_impro02_M011,3,5,2,0.5,1.0,0.25,"I 'm experiencing a moderate emotion , experience aroused and weak ."
Ses01F_impro02_M012,3,4,1,0.5,0.75,0.0,This average event has me feeling excited and vulnerable.
Ses01F_impro02_M013,4,4,1,0.75,0.75,0.0,"What a excited day, I feel alert and vulnerable."
Ses01F_impro02_M014,4,3,2,0.75,0.5,0.25,"I can't believe how content this is, I'm aware and helpless."
Ses01F_impro02_M015,3,4,1,0.5,0.75,0.0,"I feel fair and aroused right now , slavish to handle this berth ."
Ses01F_impro02_M016,4,5,2,0.75,1.0,0.25,How can something so cheerful make me feel this agitated and uncertain?
Ses01F_impro01_F000,4,3,3,0.75,0.5,0.5,"How happy and engaged this is, making me feel fair."
Ses01F_impro01_F001,4,3,3,0.75,0.5,0.5,Do you spirit pleased and attentive about this too ?
Ses01F_impro01_F002,4,3,3,0.75,0.5,0.5,"How joyful and present this is, making me feel moderate."
Ses01F_impro01_F003,4,3,3,0.75,0.5,0.5,"What a content day , I look involved and sufficient ."
Ses01F_impro01_F004,4,3,3,0.75,0.5,0.5,"I can't believe how excited this is, I'm focused and fair."
Ses01F_impro01_F005,4,2,2,0.75,0.25,0.25,This delighted event has me feeling sleepy and uncertain.
Ses01F_impro01_F006,4,2,4,0.75,0.25,0.75,"I feel happy and tranquil right now, powerful to handle this situation."
Ses01F_impro01_F007,4,2,4,0.75,0.25,0.75,"I ca n't believe how pollyannaish this is , I 'm sleepy and influential ."
Ses01F_impro01_F008,4,2,4,0.75,0.25,0.75,That 's pleased ! I 'm peaceable and influential about it .
Ses01F_impro01_F009,4,2,4,0.75,0.25,0.75,"I 'm feel a jubilant emotion , opinion tranquil and commanding ."
Ses01F_impro01_F010,5,2,4,1.0,0.25,0.75,"I feel joyful and serene correctly now , dominant to handle this situation ."
Ses01F_impro01_F011,4,2,4,0.75,0.25,0.75,"I feel satisfied and placid right now, powerful to handle this situation."
Ses01F_impro01_F012,4,2,4,0.75,0.25,0.75,"How cheerful and drowsy this is, making me feel authoritative."
Ses01F_impro01_F013,4,1,4,0.75,0.0,0.75,"I 'm thrilled almost what happened , serene by the events , and touch predominant ."
Ses01F_impro01_F014,4,2,4,0.75,0.25,0.75,How can something so content make me feel this calm and commanding?
Ses01F_impro01_F015,5,2,3,1.0,0.25,0.5,"What a joyful day, I feel sleepy and fair."
Ses01F_impro01_M000,4,4,3,0.75,0.75,0.5,"I ca n't trust how joyful this is , I 'm intense and mediocre ."
Ses01F_impro01_M001,4,4,3,0.75,0.75,0.5,"I'm glad about what happened, alert by the events, and feeling normal."
Ses01F_impro01_M002,4,2,4,0.75,0.25,0.75,"What a exhilarate day , I feel tranquility and controlling ."
Ses01F_impro01_M003,4,2,4,0.75,0.25,0.75,Do you feel joyful and tranquil about this too?
Ses01F_impro01_M004,4,1,4,0.75,0.0,0.75,This delight event has me feeling serene and self-asserting .
Ses01F_impro01_M005,4,2,4,0.75,0.25,0.75,Why do I feel so excited and serene about this?
Ses01F_impro01_M006,4,2,4,0.75,0.25,0.75,"The situation makes me pleased, drowsy, and controlling."
Ses01F_impro01_M007,4,2,4,0.75,0.25,0.75,Why do I feel so happy and serene about this?
Ses01F_impro01_M008,4,2,4,0.75,0.25,0.75,"I can't believe how excited this is, I'm placid and commanding."
Ses01F_impro01_M009,4,2,5,0.75,0.25,1.0,"This is cheerful news , create me feel still and strong ."
Ses01F_impro01_M010,4,1,5,0.75,0.0,1.0,"I 'm cheerful about what materialise , good-tempered by the events , and notion controlling ."
Ses01F_impro01_M011,5,1,5,1.0,0.0,1.0,Isn't it delighted how peaceful and powerful this situation is?
Ses01F_impro01_M012,3,4,3,0.5,0.75,0.5,"The situation makes me average, excited, and balanced."
Ses01F_impro01_M013,5,1,5,1.0,0.0,1.0,"I ca n't believe how message this is , I 'm peaceful and strong ."
Ses01F_impro05_F000,2,4,1,0.25,0.75,0.0,"What a gloomy day, I feel excited and powerless."
Ses01F_impro05_F001,4,4,2,0.75,0.75,0.25,"I ca n't believe how excited this is , I 'm energetic and intimidated ."
Ses01F_impro05_F002,3,3,3,0.5,0.5,0.5,"I ca n't conceive how neutral this is , I 'm witting and moderate ."
Ses01F_impro05_F003,4,3,3,0.75,0.5,0.5,"I 'm glad about what pass , awake by the events , and feeling normal ."
Ses01F_impro05_F004,4,3,3,0.75,0.5,0.5,"I ca n't conceive how excited this is , I 'm attentive and balance ."
Ses01F_impro05_F005,3,4,2,0.5,0.75,0.25,That's acceptable! I'm energetic and uncertain about it.
Ses01F_impro05_F006,3,4,2,0.5,0.75,0.25,That 's fine ! I 'm alert and weak about it .
Ses01F_impro05_F007,3,4,3,0.5,0.75,0.5,"I 'm see a reasonable emotion , feeling excite and sensible ."
Ses01F_impro05_F008,3,4,3,0.5,0.75,0.5,"I'm moderate about what happened, agitated by the events, and feeling reasonable."
Ses01F_impro05_F009,3,4,3,0.5,0.75,0.5,This neutral issue has me feeling intense and fair .
Ses01F_impro05_F010,4,3,3,0.75,0.5,0.5,"I 'm know a pleased emotion , feeling awake and fairish ."
Ses01F_impro05_F011,4,2,3,0.75,0.25,0.5,That's excited! I'm drowsy and reasonable about it.
Ses01F_impro05_F012,3,3,2,0.5,0.5,0.25,"I feel acceptable and conscious right now, submissive to handle this situation."
Ses01F_impro05_F013,3,4,2,0.5,0.75,0.25,"This is inert news , gain me smell fighting and insecure ."
Ses01F_impro05_F014,4,2,3,0.75,0.25,0.5,Do you palpate energize and sleepy about this too ?
Ses01F_impro05_F015,4,2,4,0.75,0.25,0.75,Do you find thrilled and sleepy about this too ?
Ses01F_impro05_F016,4,2,3,0.75,0.25,0.5,"The situation makes me excited, relaxed, and sufficient."
Ses01F_impro05_F017,4,1,4,0.75,0.0,0.75,"What a delighted day, I feel peaceful and influential."
Ses01F_impro05_F018,4,2,3,0.75,0.25,0.5,"I 'm feel a excited emotion , touch sensation sleepyheaded and formula ."
Ses01F_impro05_F019,4,2,4,0.75,0.25,0.75,Do you feel joyful and serene about this too?
Ses01F_impro05_F020,4,2,4,0.75,0.25,0.75,"The situation makes me delighted, quiet, and commanding."
Ses01F_impro05_F021,4,2,4,0.75,0.25,0.75,This pleased case has me spirit relaxed and commanding .
Ses01F_impro05_F022,4,2,3,0.75,0.25,0.5,"What a satisfied day , I feel becalm and equal to ."
Ses01F_impro05_F023,3,3,3,0.5,0.5,0.5,This satisfactory result has me smell present and reasonable .
Ses01F_impro05_F024,3,3,3,0.5,0.5,0.5,"I spirit soften and attentive correctly now , competent to handle this situation ."
Ses01F_impro05_F025,4,2,4,0.75,0.25,0.75,"I 'm have a thrilled emotion , feeling drowsy and control ."
Ses01F_impro05_F026,3,3,2,0.5,0.5,0.25,That 's satisfactory ! I 'm conscious and uncertain about it .
Ses01F_impro05_F027,3,4,3,0.5,0.75,0.5,"What a decent day, I feel stimulated and normal."
Ses01F_impro05_F028,3,3,3,0.5,0.5,0.5,Isn't it reasonable how awake and normal this situation is?
Ses01F_impro05_F029,4,4,3,0.75,0.75,0.5,This satisfied event has me feeling alert and normal.
Ses01F_impro05_F030,3,4,3,0.5,0.75,0.5,That 's chasten ! I 'm energetic and reasonable close to it .
Ses01F_impro05_M000,2,4,1,0.25,0.75,0.0,"I ca n't believe how down this is , I 'm intense and inferior ."
Ses01F_impro05_M001,2,4,1,0.25,0.75,0.0,Do you feel unhappy and stimulated about this too?
Ses01F_impro05_M002,2,4,1,0.25,0.75,0.0,This sad issue has me feeling excited and insecure .
Ses01F_impro05_M003,2,4,1,0.25,0.75,0.0,"I feel miserable and hyper right now, inferior to handle this situation."
Ses01F_impro05_M004,3,5,1,0.5,1.0,0.0,"The situation makes me reasonable, energetic, and inferior."
Ses01F_impro05_M005,3,4,1,0.5,0.75,0.0,"I feel fair and active justly now , unsafe to handle this situation ."
Ses01F_impro05_M006,3,4,1,0.5,0.75,0.0,"I feel satisfactory and vivid right now , helpless to handle this billet ."
Ses01F_impro05_M007,3,4,1,0.5,0.75,0.0,"What a moderate day , I experience agitated and unsafe ."
Ses01F_impro05_M008,3,4,1,0.5,0.75,0.0,Isn't it acceptable how active and submissive this situation is?
Ses01F_impro05_M009,3,4,1,0.5,0.75,0.0,That's fair! I'm stimulated and uncertain about it.
Ses01F_impro05_M010,3,4,1,0.5,0.75,0.0,"This is acceptable news, making me feel frenzied and insecure."
Ses01F_impro05_M011,3,4,1,0.5,0.75,0.0,That 's okay ! I 'm acute and subscript most it .
Ses01F_impro05_M012,3,4,1,0.5,0.75,0.0,"What a fair day , I feel agitated and vulnerable ."
Ses01F_impro05_M013,3,4,1,0.5,0.75,0.0,"I 'm experiencing a satisfactory emotion , smell agitated and inferior ."
Ses01F_impro05_M014,3,4,1,0.5,0.75,0.0,"I ca n't believe how fair this is , I 'm frenzied and deficient ."
Ses01F_impro05_M015,3,4,1,0.5,0.75,0.0,Why do I feel so okay and intense about this?
Ses01F_impro05_M016,3,4,2,0.5,0.75,0.25,"I ca n't believe how fine this is , I 'm hyper and powerless ."
Ses01F_impro05_M017,3,4,2,0.5,0.75,0.25,"The situation makes me fair , energetic , and light ."
Ses01F_impro05_M018,3,3,2,0.5,0.5,0.25,"This is standard news, making me feel awake and dependent."
Ses01F_impro05_M019,3,4,1,0.5,0.75,0.0,"How decent and alert this is , making me feel insecure ."
Ses01F_impro05_M020,3,4,1,0.5,0.75,0.0,This decent event has me feeling press and powerless .
Ses01F_impro05_M021,3,4,1,0.5,0.75,0.0,"I 'm exquisitely about what happened , frenzied by the events , and feeling subservient ."
Ses01F_impro05_M022,3,4,1,0.5,0.75,0.0,Can you believe how okay and alert this is?
Ses01F_impro05_M023,3,3,3,0.5,0.5,0.5,This decent upshot has me feeling mindful and reasonable .
Ses01F_impro05_M024,3,3,3,0.5,0.5,0.5,"I feel fine and conscious aright now , moderate to handgrip this situation ."
Ses01F_impro05_M025,3,4,2,0.5,0.75,0.25,"How reasonable and energetic this is, making me feel powerless."
Ses01F_impro05_M026,3,4,2,0.5,0.75,0.25,"I ca n't believe how fair this is , I 'm frantic and intimidated ."
Ses01F_impro05_M027,3,4,2,0.5,0.75,0.25,"How okay and alert this is, making me feel vulnerable."
Ses01F_impro05_M028,3,4,2,0.5,0.75,0.25,"This is fair news, making me feel stimulated and inferior."
Ses01F_impro05_M029,3,4,2,0.5,0.75,0.25,"What a neutral day , I feel stir and powerless ."
Ses01F_impro05_M030,3,4,2,0.5,0.75,0.25,"I'm decent about what happened, alert by the events, and feeling submissive."
Ses01F_impro05_M031,3,4,2,0.5,0.75,0.25,"What a okay day, I feel energetic and vulnerable."
Ses01F_impro05_M032,3,4,1,0.5,0.75,0.0,"How comely and alert this is , making me feel weak ."
Ses01F_impro05_M033,3,3,1,0.5,0.5,0.0,That's decent! I'm mindful and submissive about it.
Ses01F_impro05_M034,3,3,2,0.5,0.5,0.25,"What a satisfactory day , I feel attentive and dependent ."
Ses01F_impro05_M035,3,4,1,0.5,0.75,0.0,"I 'm experiencing a received emotion , feeling stimulated and helpless ."
Ses01F_script01_1_F000,4,3,3,0.75,0.5,0.5,"I feel content and interested right-hand now , open to handle this spot ."
Ses01F_script01_1_F001,4,4,2,0.75,0.75,0.25,Isn't it pleased how active and powerless this situation is?
Ses01F_script01_1_F002,4,5,3,0.75,1.0,0.5,Isn't it cheerful how hyper and competent this situation is?
Ses01F_script01_1_F003,3,3,3,0.5,0.5,0.5,Why do I feel so okay and awake about this?
Ses01F_script01_1_F004,4,5,2,0.75,1.0,0.25,This glad event has me feeling aroused and powerless.
Ses01F_script01_1_F005,4,5,3,0.75,1.0,0.5,How can something so jubilant make me feel this alert and adequate ?
Ses01F_script01_1_F006,5,5,4,1.0,1.0,0.75,"What a happy day, I feel stimulated and bold."
Ses01F_script01_1_F007,3,3,4,0.5,0.5,0.75,"I feel fine and witting right now , assertive to deal this situation ."
Ses01F_script01_1_F008,4,5,3,0.75,1.0,0.5,Why do I spirit so capacity and hyper about this ?
Ses01F_script01_1_F009,3,4,4,0.5,0.75,0.75,"What a moderate day, I feel active and commanding."
Ses01F_script01_1_F010,3,4,4,0.5,0.75,0.75,"I'm experiencing a average emotion, feeling frenzied and strong."
Ses01F_script01_1_F011,4,4,4,0.75,0.75,0.75,"I look thrill and stir powerful now , powerful to handle this situation ."
Ses01F_script01_1_F012,4,3,4,0.75,0.5,0.75,"What a felicitous day , I feel interested and powerful ."
Ses01F_script01_1_F013,4,2,3,0.75,0.25,0.5,Can you believe how excited and tranquil this is?
Ses01F_script01_1_F014,3,5,2,0.5,1.0,0.25,This acceptable event has me feeling active and submissive.
Ses01F_script01_1_F015,3,4,3,0.5,0.75,0.5,Do you smell all right and frenzied virtually this too ?
Ses01F_script01_1_F016,3,4,4,0.5,0.75,0.75,"I 'm acceptable about what happened , aroused by the events , and spirit controlling ."
Ses01F_script01_1_F017,4,4,4,0.75,0.75,0.75,That's happy! I'm alert and powerful about it.
Ses01F_script01_1_F018,4,4,2,0.75,0.75,0.25,"How elated and commove this is , induce me palpate restrain ."
Ses01F_script01_1_F019,3,4,2,0.5,0.75,0.25,How can something so fair make me feel this vivid and dependent ?
Ses01F_script01_1_F020,4,2,5,0.75,0.25,1.0,This cheerful event has me feeling quiet and controlling.
Ses01F_script01_1_F021,4,2,4,0.75,0.25,0.75,"This is beatify news , shit me feel sleepy and influential ."
Ses01F_script01_1_F022,4,3,2,0.75,0.5,0.25,"I can't believe how delighted this is, I'm mindful and helpless."
Ses01F_script01_1_F023,2,3,2,0.25,0.5,0.25,"This is sad news program , making me flavour witting and vulnerable ."
Ses01F_script01_1_F024,4,3,4,0.75,0.5,0.75,This subject matter event has me feeling interest and commanding .
Ses01F_script01_1_F025,3,3,4,0.5,0.5,0.75,This okay event has me feeling involved and influential.
Ses01F_script01_1_F026,4,3,4,0.75,0.5,0.75,That's pleased! I'm mindful and strong about it.
Ses01F_script01_1_F027,4,4,3,0.75,0.75,0.5,"This is satisfied news , making me feel up-and-coming and standard ."
Ses01F_script01_1_F028,4,4,4,0.75,0.75,0.75,"I 'm experiencing a glad emotion , feeling frenzied and influential ."
Ses01F_script01_1_F029,4,3,4,0.75,0.5,0.75,"I 'm proud of about what happened , conscious by the issue , and feeling self-assertive ."
Ses01F_script01_1_F030,3,5,2,0.5,1.0,0.25,"The situation makes me moderate , stimulated , and unsafe ."
Ses01F_script01_1_F031,4,3,2,0.75,0.5,0.25,Why do I feel so vibrate and interested just about this ?
Ses01F_script01_1_F032,4,4,3,0.75,0.75,0.5,"I feel happy and agitated right now, competent to handle this situation."
Ses01F_script01_1_F033,3,4,4,0.5,0.75,0.75,This neutral event has me feeling active and commanding.
Ses01F_script01_1_F034,4,4,3,0.75,0.75,0.5,"The situation makes me happy, aroused, and capable."
Ses01F_script01_1_F035,4,3,4,0.75,0.5,0.75,"How pleased and engaged this is, making me feel powerful."
Ses01F_script01_1_F036,2,2,4,0.25,0.25,0.75,This distressed event has me feeling peaceful and bold.
Ses01F_script01_1_F037,5,2,5,1.0,0.25,1.0,This delighted event has me feeling drowsy and commanding .
Ses01F_script01_1_F038,4,2,5,0.75,0.25,1.0,"I ca n't believe how cheerful this is , I 'm sleepy and surefooted ."
Ses01F_script01_1_F039,4,3,4,0.75,0.5,0.75,Why do I feel so satisfied and interested about this?
Ses01F_script01_1_F040,4,4,4,0.75,0.75,0.75,"How content and stimulated this is, making me feel powerful."
Ses01F_script01_1_F041,4,2,5,0.75,0.25,1.0,"I feel thrilled and still right now, confident to handle this situation."
Ses01F_script01_1_F042,4,2,5,0.75,0.25,1.0,Can you believe how satisfied and peaceful this is ?
Ses01F_script01_1_F043,4,4,2,0.75,0.75,0.25,"This is satisfied news, making me feel agitated and powerless."
Ses01F_script01_1_F044,3,5,2,0.5,1.0,0.25,"I can't believe how fine this is, I'm agitated and insecure."
Ses01F_script01_1_M000,3,4,3,0.5,0.75,0.5,That 's seemly ! I 'm stimulated and adequate about it .
Ses01F_script01_1_M001,3,4,3,0.5,0.75,0.5,Why do I feel so fine and agitated about this?
Ses01F_script01_1_M002,3,2,3,0.5,0.25,0.5,"The state of affairs progress to me fair , still , and fairish ."
Ses01F_script01_1_M003,3,3,3,0.5,0.5,0.5,Isn't it reasonable how aware and reasonable this situation is?
Ses01F_script01_1_M004,3,3,3,0.5,0.5,0.5,That 's acceptable ! I 'm demand and rule nigh it .
Ses01F_script01_1_M005,4,2,3,0.75,0.25,0.5,"I 'm experiencing a thrilled emotion , feeling calm and capable ."
Ses01F_script01_1_M006,4,3,3,0.75,0.5,0.5,"This is glad news show , making me feel engaged and sufficient ."
Ses01F_script01_1_M007,4,2,4,0.75,0.25,0.75,"This is delirious news , making me feel serene and controlling ."
Ses01F_script01_1_M008,4,3,3,0.75,0.5,0.5,"I 'm experiencing a glad emotion , feeling interested and competent ."
Ses01F_script01_1_M009,4,2,4,0.75,0.25,0.75,"I'm cheerful about what happened, quiet by the events, and feeling influential."
Ses01F_script01_1_M010,3,2,4,0.5,0.25,0.75,"This is reasonable news, making me feel placid and dominant."
Ses01F_script01_1_M011,4,4,4,0.75,0.75,0.75,Is n't it pleased how active and strong this situation is ?
Ses01F_script01_1_M012,3,5,3,0.5,1.0,0.5,That's moderate! I'm agitated and standard about it.
Ses01F_script01_1_M013,3,4,3,0.5,0.75,0.5,"This is neutral news , making me feel stimulated and adequate ."
Ses01F_script01_1_M014,3,4,4,0.5,0.75,0.75,That's fair! I'm alert and powerful about it.
Ses01F_script01_1_M015,3,4,3,0.5,0.75,0.5,"How acceptable and stimulated this is, making me feel fair."
Ses01F_script01_1_M016,2,3,3,0.25,0.5,0.5,"How gloomy and present this is , making me feel fair ."
Ses01F_script01_1_M017,3,3,3,0.5,0.5,0.5,"What a intermediate day , I flavor focused and adequate ."
Ses01F_script01_1_M018,3,2,4,0.5,0.25,0.75,"I feel average and drowsy right now, bold to handle this situation."
Ses01F_script01_1_M019,4,1,4,0.75,0.0,0.75,How can something so excited make me feel this calm and influential?
Ses01F_script01_1_M020,4,2,4,0.75,0.25,0.75,Why do I feel so joyful and calm about this ?
Ses01F_script01_1_M021,4,3,3,0.75,0.5,0.5,Isn't it glad how involved and moderate this situation is?
Ses01F_script01_1_M022,4,3,4,0.75,0.5,0.75,Do you feel content and engaged about this too?
Ses01F_script01_1_M023,3,4,3,0.5,0.75,0.5,Isn't it standard how intense and competent this situation is?
Ses01F_script01_1_M024,3,4,3,0.5,0.75,0.5,How can something so moderate make me feel this fighting and sufficient ?
Ses01F_script01_1_M025,3,4,4,0.5,0.75,0.75,That's acceptable! I'm frenzied and influential about it.
Ses01F_script01_1_M026,4,2,3,0.75,0.25,0.5,"I'm experiencing a delighted emotion, feeling peaceful and balanced."
Ses01F_script01_1_M027,3,3,4,0.5,0.5,0.75,"The situation makes me fair , aware , and controlling ."
Ses01F_script01_1_M028,4,3,2,0.75,0.5,0.25,"I smell emotional and focused right now , inferior to handle this situation ."
Ses01F_script01_1_M029,4,2,3,0.75,0.25,0.5,"I'm experiencing a content emotion, feeling sleepy and normal."
Ses01F_script01_1_M030,5,1,5,1.0,0.0,1.0,That's content! I'm relaxed and strong about it.
Ses01F_script01_1_M031,4,3,1,0.75,0.5,0.0,That 's cheerful ! I 'm involved and unsafe about it .
Ses01F_script01_1_M032,3,2,3,0.5,0.25,0.5,"I can't believe how average this is, I'm drowsy and sufficient."
Ses01F_script01_1_M033,4,4,4,0.75,0.75,0.75,How can something so content make me feel this stimulated and authoritative?
Ses01F_script01_1_M034,3,3,4,0.5,0.5,0.75,Is n't it average how aware and powerful this situation is ?
Ses01F_script01_1_M035,4,3,3,0.75,0.5,0.5,"How excited and awake this is, making me feel moderate."
Ses01F_script01_1_M036,3,3,4,0.5,0.5,0.75,Can you believe how decent and present this is?
Ses01F_script01_1_M037,3,2,5,0.5,0.25,1.0,"How decent and placid this is, making me feel strong."
Ses01F_script01_1_M038,4,2,5,0.75,0.25,1.0,"I'm experiencing a happy emotion, feeling serene and confident."
Ses01F_script01_1_M039,3,4,3,0.5,0.75,0.5,"This is moderate news, making me feel intense and balanced."
Ses01F_script01_1_M040,3,4,3,0.5,0.75,0.5,"This is neutral news, making me feel excited and competent."
Ses01F_script01_1_M041,4,3,3,0.75,0.5,0.5,"I'm experiencing a content emotion, feeling attentive and competent."
Ses01F_script01_1_M042,3,4,4,0.5,0.75,0.75,"I'm reasonable about what happened, agitated by the events, and feeling bold."
Ses01F_script01_1_M043,3,4,4,0.5,0.75,0.75,"This is fair news, making me feel aroused and authoritative."
Ses01F_impro03_F000,2,3,3,0.25,0.5,0.5,"How distressed and aware this is , making me feel reasonable ."
Ses01F_impro03_F001,2,3,3,0.25,0.5,0.5,Do you feel unhappy and mindful about this too?
Ses01F_impro03_F002,2,3,3,0.25,0.5,0.5,"What a miserable day , I feel aware and standard ."
Ses01F_impro03_F003,1,2,4,0.0,0.25,0.75,"I can't believe how miserable this is, I'm tranquil and strong."
Ses01F_impro03_F004,1,2,3,0.0,0.25,0.5,"How upset and still this is, making me feel sufficient."
Ses01F_impro03_F005,2,2,3,0.25,0.25,0.5,"I'm experiencing a down emotion, feeling placid and sufficient."
Ses01F_impro03_F006,2,2,3,0.25,0.25,0.5,"How down pat and settle down this is , making me feel standard ."
Ses01F_impro03_F007,2,3,3,0.25,0.5,0.5,That 's down ! I 'm witting and balanced about it .
Ses01F_impro03_F008,2,3,3,0.25,0.5,0.5,"I 'm down virtually what befall , focused by the events , and feeling equilibrise ."
Ses01F_impro03_F009,2,3,3,0.25,0.5,0.5,"How woeful and aware this is , making me feel normal ."
Ses01F_impro03_F010,2,3,4,0.25,0.5,0.75,That 's depressed ! I 'm involved and powerful about it .
Ses01F_impro03_F011,2,3,3,0.25,0.5,0.5,Can you consider how depress and awake this is ?
Ses01F_impro03_F012,2,2,3,0.25,0.25,0.5,Do you feel pop and unruffled more or less this too ?
Ses01F_impro03_F013,1,2,4,0.0,0.25,0.75,That 's untune ! I 'm serene and bold just about it .
Ses01F_impro03_F014,2,2,3,0.25,0.25,0.5,Can you believe how sad and serene this is ?
Ses01F_impro03_F015,2,2,3,0.25,0.25,0.5,"I 'm experiencing a sorrowful emotion , touch sensation still and capable ."
Ses01F_impro03_F016,2,3,2,0.25,0.5,0.25,"I feel depressed and conscious right now , powerless to handle this situation ."
Ses01F_impro03_F017,3,3,3,0.5,0.5,0.5,That's decent! I'm conscious and sufficient about it.
Ses01F_impro03_F018,3,3,2,0.5,0.5,0.25,Do you feel decent and involved about this too ?
Ses01F_impro03_F019,3,4,2,0.5,0.75,0.25,How can something so moderate make me feel this energetic and submissive?
Ses01F_impro03_F020,2,3,3,0.25,0.5,0.5,Do you feel gloomy and awake about this too?
Ses01F_impro03_F021,3,2,3,0.5,0.25,0.5,This average effect has me sense relaxed and moderate .
Ses01F_impro03_F022,3,3,2,0.5,0.5,0.25,"I feel moderate and attentive right now, inferior to handle this situation."
Ses01F_impro03_F023,3,4,2,0.5,0.75,0.25,"The situation makes me neutral , frantic , and unsealed ."
Ses01F_impro03_F024,2,2,3,0.25,0.25,0.5,"I 'm experiencing a disappointed emotion , feeling decompress and fair ."
Ses01F_impro03_F025,2,2,4,0.25,0.25,0.75,This disappointed event has me feeling peaceful and controlling.
